date,step02h_eqparamA,step02t_eqparamA,step03h_eqparamA,step03t_eqparamA,step04h_eqparamA,step04t_eqparamA,step05h_eqparamA,step05t_eqparamA,step08h_eqparamA,step10h_eqparamA,step12h_eqparamA,system_eqparamA,step01at_eqparamB,step01bt_eqparamB,step02t_eqparamB,step04t_eqparamB,step05t_eqparamB,step01h_reagparamA,step01at_reagparamA,step01bt_reagparamA,step03h_reagparamB,step03t_reagparamB,system_eqparamC,system_reageparamC,system_eqparamD,system_state,system_result
11/14/2021,13,14,19,16,20,6,20,7,10,11,11,41,0.232344338,0.361405588,0.002925759,-0.002350932,0.115644366,26,5,5,350,0,8,6.875557342,4.726863533,1,#N/A
11/15/2021,16.54533808,12.76330356,20.88201258,16.79402548,13.73473992,4.28592228,11.07839625,3.048295209,9.458804175,10.71201708,10.86566178,41.26652939,1.008350257,1.437894681,2.572162218,0.764276334,0.753512305,29.08915915,5,5,350,0,8,6.829494732,5.266762605,53.4719962,#N/A
11/16/2021,19.5050509,13.84349936,22.36713051,16.72927819,16.64146796,6.838508084,15.03758291,3.822727378,10.42787032,12,10.19907067,42.97037969,0.923418013,1.357747169,2.847630451,0.986973143,0.820570309,30,5,5,132.2192225,0,8,6.996334349,6.766003478,102.4394521,0.43
11/17/2021,17.15763566,11.59701959,23.40699499,17.78241458,16.25054011,5.725937641,16.19003209,4.548493672,10.88644647,12,11.62340167,45.69775019,0.862240714,1.286725495,3.031170512,1.053687425,0.839187838,34.71322896,5,5,92.10614729,0,8,7.09419111,6.479703151,157.064549,0.39
11/18/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/19/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/20/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/21/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/22/2021,15.89021496,12.24006576,23.62209863,18.27471702,13.00524657,2.726713081,15.15250404,2.901408463,10.54900504,11.36803741,10.68460964,39.10101686,0.905313434,1.543570532,2.908839783,1.063051761,0.697390613,33.64387209,5,5,350,111.0593953,8,6.899820127,6.43236669,96.7495244,0.34
11/23/2021,13.12745993,11.84986233,21.9991082,16.70101763,14.20893883,2.676197073,17.06995297,4.058167948,10.12378527,10.70551636,10.55269784,46.65220441,0.753920589,1.278702324,3.164302421,1.030623435,0.755553355,31.13942063,5,5,350,7.876954155,8,6.995977039,9.498749294,155.3236306,0.44
11/24/2021,11.20001428,9.413094699,21.86629898,16.81952578,15.3963113,2.481654254,18.13628255,5.263456939,11.13615587,11.60469723,11.60466198,36.68540906,0.747923427,1.448727686,2.877656665,1.043253619,0.755852925,26.03574816,5,5,430.0422513,0,8,6.972628802,7.156998527,164.1105909,0.37
11/25/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/26/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/27/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
11/28/2021,8,8,22,17,16,1,18,4,11,11,11,33,0.336698774,0.742141191,0.338835668,-0.001293801,0.125603098,25,5,5,450,0,8,6.979505498,4.971521172,1,#N/A
11/29/2021,9.952599981,11.17338278,17.91734069,13.38078109,7.230851077,2.345669405,7.530599281,1.193432672,4.599111726,4.946520688,6.257979476,32.05021573,1.092648059,1.900609153,2.616690256,0.765996753,0.621090148,0,4.348598634,5,317.5955668,194.6558601,6.756392939,6.931308816,5.276554782,9.656301882,0.32
11/30/2021,12.29474212,14.16429931,22.05621583,20.28583762,10.99548875,4.175701965,7.750233608,3.802029554,3.294052521,2.566540673,3.756879711,35.56933952,0.922052862,1.856964151,2.50919411,0.672822849,0.69974147,14.40827801,4.407799578,5,323.7866018,314.7945281,8,7.027948169,5.260125066,52.50102946,0.31
12/1/2021,14.34929378,13.81188853,23.06620142,18.4313335,21.19753256,6.493993084,18.13171087,7.042206314,11.43365584,10.27804744,11.37003872,33.35746919,0.7522452,1.690139376,2.570051083,0.725193757,0.746502662,25.62664939,5,5,343.1856464,343.2533164,8,7.051421231,5.213272032,131.9632438,0.36
12/2/2021,13.79489515,13.03661383,22.71847383,17.65271837,20.64888933,6.737096137,16.59461814,6.250623883,11.08198993,11,10.08083108,31.94888683,0.686835265,1.608601961,2.503551787,0.748469429,0.732968459,26,5,5,350,350,8,6.971137873,5.180356952,77.26918547,0.36
12/3/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/4/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/5/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/6/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/7/2021,10.0442784,10.72295567,21.08461372,17,13.45406265,3.847145179,11.34707887,4.340630104,8.784822518,11.03763434,10.73086623,29.04198427,0.726896219,1.492491287,1.872921783,0.481442946,0.487370962,26,5,5,246.3451002,316.5949265,7.369785305,7.208588873,5.217906993,236.6354343,0.45
12/8/2021,10.63373938,13.16021153,21.74766964,18.54462653,11.49133098,3.790905372,9.708610424,3.27892585,9.447373153,10.42998159,8.863338011,32.60220324,0.847766138,1.504688787,2.521706914,0.696950496,0.651705172,30.52625526,5,5,327.718062,30.00890527,8.024274422,7.342862059,5.692872541,48.70176785,0.36
12/9/2021,12.49744922,12.15979005,22.04883527,18.03478656,18.02605988,5.76930765,16.39710701,5.461548197,12.76253238,10.93994399,11.07839813,34.82967158,0.844094042,1.361192207,2.460702584,0.711013525,0.689249539,29.51577603,5,5,324.4316193,199.5173574,9,7.04167875,6.74907041,102.8668078,0.38
12/10/2021,11.59469293,12.96403471,22,18.81867418,18.6960333,5.849144317,16.85186262,5.854143677,14,10,11.99422157,36.39728865,0.863880065,1.422882132,2.465616896,0.702224677,0.659265873,27.96088124,5,5,350,199.2847506,9,7.011022399,6.656041375,129.07062,0.35
12/11/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/12/2021,11,11,22,19,18,6,18,7,14,10,10,31,-0.060198735,0.862214705,0.001821901,-0.000513281,0.147905742,24,5,5,350,200,9,7.008176542,5.270455519,1,#N/A
12/13/2021,11,9.749766369,21.29933354,18.74100112,17.98366852,3.996255374,16.11147588,3.610159141,12.93917075,9.034006001,11.16823231,32.46893169,0.975712036,1.556880994,2.231430675,0.674201104,0.798406491,24,5,5,350,250.9543978,9,6.974157817,6.256532758,108.8752754,0.36
12/14/2021,11,11.6834569,21,16.90326739,20,6.10889896,15,4.315378261,10.34385525,10.35883573,12,30.86391707,0.865538733,1.308759353,2.460121365,0.708825673,0.830714194,24.10889896,5,5,350,267.1976568,9,7.014206736,6.504553772,129.0938356,0.34
12/15/2021,11,11.65121924,22.47817874,17.47434236,20.43199096,5.477108134,13.89703069,4.474565324,11,13.04836532,12.5241246,33.40144475,1.047758248,1.463833306,2.38534087,0.647281084,0.898970014,25.94716175,5,5,324.0085681,319.1180302,9,6.990264448,7.30202996,134.5179077,0.34
12/16/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/17/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/18/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/19/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/20/2021,11,11,22,17,19,5,12,4,11,14,13,33,0.221461511,0.734902258,0.002020785,-0.000892215,-0.003221258,25,5,5,300,300,9,7.032282797,5.152827911,1,#N/A
12/21/2021,12.48789899,13.34161779,21.95909204,18.66543138,12.59260147,4.666415659,12.92626918,3.967625636,11,13.80666967,12.80674138,32.73168154,1.145879917,1.695224034,2.270753023,0.87114434,0.7279676,27.53857237,5,5,305.8748817,88.81385649,9,6.973486787,6.388995906,36.37078597,0.32
12/22/2021,12.12256941,12.2462988,23.29240396,19.36102459,16.93565672,5.283388281,16,6.811644815,12.62456593,13.93956074,12.78709028,33.45920071,1.180843521,1.587127972,2.450227585,0.761362104,0.786229916,29,5,5,339.1021198,319.5282254,9,6.74977575,8.015524975,120.4633825,0.3
12/23/2021,10.26250192,11.07478363,23.47081619,18.45658231,21.66278584,6.352666743,16.52473364,4.274200165,10.86888417,12.09607461,12.2256071,30.75559158,1.182823693,1.692401814,2.338219516,0.782263979,0.79953792,17.72705893,5,5,350,325,9,6.971580304,6.942445596,176.4895904,0.3
12/24/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/25/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/26/2021,11,10,23,18,23,7,18,3,11,12,12,27,-0.014903038,0.83511975,0.002029616,-0.001611755,0.092932057,20,5,5,350,325,9,7.110732895,5.830273062,1,#N/A
12/27/2021,13.14357226,11.07435041,26.85980369,22.6813531,19.44293618,3.97190971,13.90556697,2.676867751,10.7301754,12.54770957,12,31.17314915,1.141388633,1.802226053,2.145218635,0.71780339,0.870078139,33.81671786,5,5,292.7503955,218.0433661,8.033756358,6.761296349,5.883349485,115.0607501,0.33
12/28/2021,13.97363644,10.87370136,26.21790665,22.2879096,20.39982412,2.982827457,16.00082454,3.734751773,11.25095485,12.56008651,10.56823262,33.38450629,1.039812705,1.785078939,2.282425497,0.70516901,0.886236684,25.19074963,5,5,350,333.54638,8,7.014600075,5.704629574,166.86523,0.38
12/29/2021,13.54863692,10.33479035,24.035419,19.95646458,20.4776491,10.69205482,11.26229196,1.647313623,10.73248592,12.39947952,10.78200616,24.18763986,0.987209022,1.733759389,2.327627686,0.734351338,0.994735268,20,5,5,334.6521321,350,7.324878628,7.010784019,5.657071805,98.45378971,0.5
12/30/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
12/31/2021,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
